Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Emmanuel Agbadou,ci CIV,DF,Reims,Ligue 1,26,1997,32,29,"2,596",28.8,1,1,2,1,0,0,1,0,2.4,2.4,1.5,3.8,42,179,19,0.03,0.03,0.07,0.03,0.07,0.08,0.05,0.13,0.08,0.13,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,1,32,5,15.6,1.11,0.17,0.03,0.20,15.1,0,0,0,2.4,2.4,0.07,-1.4,-1.4,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,1599,1838,87.0,32774,10984,476,525,90.7,855,926,92.3,240,343,70.0,1,1.5,1.6,-0.5,12,172,5,1,179,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,1838,1728,106,50,5,11,6,48,0,0,0,0,1599,4,11,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,47,1.63,43,0,0,4,0,0,1,0.03,1,0,0,0,0,0,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,65,41,38,23,4,44,64,68.8,20,47,25,22,55,120,116,1,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,2198,237,820,1233,165,32,2198,31,15,48.4,16,51.6,1582,10223,5460,42,26,2,24,23,1405,19,ci CIV,DF,Reims,Ligue 1,26,1997,32,"2,596",81,84.8,28.8,29,89,27,3,8,1,1.47,36,39,-3,-0.10,+0.28,38.8,40.9,-2.0,-0.07,-0.10,ci CIV,DF,Reims,Ligue 1,26,1997,28.8,1,0,0,31,10,2,6,55,41,0,3,0,217,45,32,58.4
Ruben Aguilar,fr FRA,DF,Lens,Ligue 1,30,1993,25,22,"1,922",21.4,1,3,4,1,0,0,3,0,1.4,1.4,2.9,4.3,36,110,162,0.05,0.14,0.19,0.05,0.19,0.07,0.14,0.20,0.07,0.20,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,1,12,4,33.3,0.56,0.19,0.08,0.25,16.1,0,0,0,1.4,1.4,0.12,-0.4,-0.4,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,1044,1282,81.4,15383,5987,594,666,89.2,369,443,83.3,44,93,47.3,3,2.9,4.0,+0.1,26,73,42,14,110,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,1282,1094,185,17,3,1,75,168,0,0,0,0,1044,3,35,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,47,2.20,43,1,1,2,0,0,5,0.23,5,0,0,0,0,0,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,53,31,27,23,3,27,45,60.0,18,35,5,30,26,79,46,0,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,1533,64,326,699,518,38,1533,20,6,30.0,12,60.0,1039,5334,2333,36,37,2,31,10,970,162,fr FRA,DF,Lens,Ligue 1,30,1993,25,"1,922",77,62.8,21.4,22,86,16,3,13,3,1.80,33,19,+14,+0.66,+1.13,37.1,30.6,+6.5,+0.31,+0.24,fr FRA,DF,Lens,Ligue 1,30,1993,21.4,3,0,0,20,24,3,75,26,31,0,1,0,106,24,23,51.1
Tosin Aiyegun,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,1.8,0.3,2.1,17,16,52,0.20,0.00,0.20,0.20,0.20,0.18,0.03,0.21,0.18,0.21,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,2,11,3,27.3,1.10,0.30,0.18,0.67,22.7,0,0,0,1.8,1.8,0.17,+0.2,+0.2,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0,0.3,0.3,-0.3,7,7,2,0,16,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,203,193,7,0,0,0,8,1,0,0,0,0,154,3,4,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,13,1.30,12,0,0,0,1,0,1,0.10,0,0,0,0,1,0,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,6,4,2,3,1,3,9,33.3,6,4,1,3,2,8,8,0,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,291,10,54,120,123,21,291,26,12,46.2,13,50.0,227,1660,686,17,10,6,18,13,218,52,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,19,902,47,29.5,10.0,10,73,2,9,20,3,0.79,15,25,-10,-1.00,-0.46,10.6,16.3,-5.6,-0.56,-0.08,bj BEN,"MF,FW",Lorient,Ligue 1,25,1998,10.0,0,1,0,13,16,3,8,2,4,1,0,0,33,6,10,37.5
Sergio Akieme,es ESP,DF,Reims,Ligue 1,25,1997,13,8,818,9.1,2,0,2,2,0,0,2,0,1.4,1.4,0.4,1.8,20,20,34,0.22,0.00,0.22,0.22,0.22,0.16,0.04,0.20,0.16,0.20,es ESP,DF,Reims,Ligue 1,25,1997,9.1,2,11,2,18.2,1.21,0.22,0.18,1.00,18.3,0,0,0,1.4,1.4,0.13,+0.6,+0.6,es ESP,DF,Reims,Ligue 1,25,1997,9.1,277,350,79.1,4318,1253,148,163,90.8,109,133,82.0,14,37,37.8,0,0.4,0.4,-0.4,6,15,4,2,20,es ESP,DF,Reims,Ligue 1,25,1997,9.1,350,287,61,3,0,0,21,57,0,0,0,0,277,2,8,es ESP,DF,Reims,Ligue 1,25,1997,9.1,19,2.09,12,1,3,2,0,1,1,0.11,0,0,0,1,0,0,es ESP,DF,Reims,Ligue 1,25,1997,9.1,11,5,6,3,2,8,11,72.7,3,9,3,6,10,21,25,0,es ESP,DF,Reims,Ligue 1,25,1997,9.1,443,36,135,195,119,11,443,18,8,44.4,9,50.0,259,1562,742,20,12,3,12,8,239,34,es ESP,DF,Reims,Ligue 1,25,1997,13,818,63,26.7,9.1,8,82,3,5,33,2,1.08,10,7,+3,+0.33,+0.65,10.6,12.4,-1.9,-0.20,-0.20,es ESP,DF,Reims,Ligue 1,25,1997,9.1,2,0,0,17,10,0,21,10,5,0,0,0,40,6,4,60.0
Maghnes Akliouche,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,28,18,"1,613",17.9,7,4,11,7,0,0,5,0,5.4,5.4,3.5,8.9,46,93,135,0.39,0.22,0.61,0.39,0.61,0.30,0.19,0.49,0.30,0.49,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,7,36,22,61.1,2.01,1.23,0.19,0.32,15.7,1,0,0,5.4,5.4,0.15,+1.6,+1.6,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,645,833,77.4,9118,2859,380,444,85.6,196,246,79.7,32,69,46.4,4,3.5,3.4,+0.5,38,64,38,3,93,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,833,773,54,12,8,2,54,3,37,14,8,0,645,6,24,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,88,4.91,59,11,6,3,4,5,9,0.50,7,0,0,0,0,2,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,37,23,12,20,5,12,36,33.3,24,21,0,21,9,46,3,0,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,1055,10,101,457,513,79,1055,52,27,51.9,22,42.3,815,4602,1866,46,45,14,41,40,756,135,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,28,"1,613",58,52.7,17.9,18,78,3,10,20,3,1.93,32,17,+15,+0.84,+0.15,32.4,20.9,+11.5,+0.64,+0.64,fr FRA,"MF,FW",Monaco,Ligue 1,21,2002,17.9,5,0,0,33,31,1,54,9,23,0,0,0,110,4,19,17.4
Paul Akouokou,ci CIV,MF,Lyon,Ligue 1,25,1997,8,4,307,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,13,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,0,2,0,0.0,0.59,0.00,0.00,0,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,158,185,85.4,2723,717,61,73,83.6,76,81,93.8,14,19,73.7,0,0.0,0.1,0.0,0,16,0,0,13,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,185,183,2,2,0,0,0,0,0,0,0,0,158,0,2,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,6,1.75,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,14,9,2,10,2,6,7,85.7,1,5,1,4,6,20,11,0,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,231,16,52,142,37,1,231,4,3,75.0,0,0.0,168,633,179,0,4,0,4,1,149,2,ci CIV,MF,Lyon,Ligue 1,25,1997,8,307,38,10.0,3.4,4,56,0,4,21,7,0.88,1,5,-4,-1.17,-1.11,4.8,5.8,-1.0,-0.28,-0.23,ci CIV,MF,Lyon,Ligue 1,25,1997,3.4,1,0,0,9,3,0,0,6,9,0,0,0,25,8,5,61.5
Aboubacar Ali,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,9,1,130,1.4,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,12,0.00,0.69,0.69,0.00,0.69,0.17,0.05,0.22,0.17,0.22,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,0,4,2,50.0,2.77,1.38,0.00,0.00,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,22,34,64.7,287,51,14,19,73.7,7,12,58.3,0,0,0,1,0.1,0.1,+0.9,1,4,1,0,3,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,34,34,0,0,0,0,6,0,0,0,0,0,22,0,1,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,1,0.69,1,0,0,0,0,0,1,0.69,1,0,0,0,0,0,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,2,0,0,2,0,0,0,0,0,1,0,1,1,3,2,0,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,56,1,4,19,35,7,56,3,1,33.3,2,66.7,41,312,79,3,1,1,4,2,36,12,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,9,130,14,4.2,1.4,1,59,0,8,9,2,1.33,1,4,-3,-2.08,-1.80,2.3,1.8,+0.5,+0.36,+0.49,fr FRA,"MF,FW",Strasbourg,Ligue 1,17,2006,1.4,0,0,0,4,1,0,6,1,0,0,0,0,5,1,5,16.7
Mohamed Ali Cho,fr FRA,FW,Nice,Ligue 1,19,2004,17,11,861,9.6,1,2,3,1,0,0,2,0,1.1,1.1,2.0,3.1,48,25,77,0.10,0.21,0.31,0.10,0.31,0.12,0.21,0.32,0.12,0.32,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,1,18,6,33.3,1.88,0.63,0.06,0.17,21.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,193,268,72.0,3014,731,111,133,83.5,66,90,73.3,11,27,40.7,2,2.0,1.4,0.0,14,10,11,2,25,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,268,245,22,6,1,0,44,0,16,8,7,0,193,1,8,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,34,3.56,20,4,5,0,5,0,4,0.42,3,0,0,0,1,0,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,12,9,4,7,1,3,11,27.3,8,10,0,10,3,15,6,0,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,371,3,41,145,194,36,371,38,16,42.1,19,50.0,288,2206,1236,48,29,15,19,16,282,77,fr FRA,FW,Nice,Ligue 1,19,2004,17,861,51,28.1,9.6,11,67,0,6,20,0,1.18,11,8,+3,+0.31,-0.01,13.8,9.0,+4.7,+0.50,+0.10,fr FRA,FW,Nice,Ligue 1,19,2004,9.6,2,0,0,17,22,3,44,3,9,1,1,0,30,5,12,29.4
Nabil Alioui,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,18,12,"1,009",11.2,4,1,5,4,0,0,1,0,2.4,2.4,2.2,4.6,22,43,72,0.36,0.09,0.45,0.36,0.45,0.21,0.19,0.41,0.21,0.41,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,4,28,9,32.1,2.50,0.80,0.14,0.44,19.0,1,0,0,2.4,2.4,0.09,+1.6,+1.6,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,228,358,63.7,3856,1464,118,151,78.1,64,92,69.6,35,83,42.2,1,2.2,2.5,-1.2,24,35,15,3,43,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,358,289,66,17,6,1,54,1,36,23,13,0,228,3,14,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,40,3.56,24,11,3,2,0,0,2,0.18,1,1,0,0,0,0,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,3,2,2,1,0,2,4,50.0,2,6,1,5,3,6,4,0,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,485,6,50,224,221,33,485,38,15,39.5,21,55.3,340,1958,846,22,20,7,23,17,328,72,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,18,"1,009",56,33.0,11.2,12,71,0,6,26,1,1.11,10,14,-4,-0.36,-0.05,11.9,15.2,-3.3,-0.30,+0.14,fr FRA,"MF,FW",Le Havre,Ligue 1,24,1999,11.2,1,0,0,10,20,5,54,3,2,0,0,0,36,10,10,50.0
Jim Allevinah,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,29,22,"1,861",20.7,2,1,3,2,0,0,1,0,2.6,2.6,1.2,3.8,87,52,120,0.10,0.05,0.15,0.10,0.15,0.12,0.06,0.18,0.12,0.18,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,2,37,11,29.7,1.79,0.53,0.05,0.18,14.8,0,0,0,2.6,2.6,0.07,-0.6,-0.6,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,589,743,79.3,8314,2195,321,375,85.6,206,264,78.0,20,42,47.6,1,1.2,1.4,-0.2,20,36,20,8,52,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,743,675,65,2,1,0,47,57,1,0,0,0,589,3,17,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,58,2.80,37,2,6,6,6,1,3,0.15,3,0,0,0,0,0,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,30,18,11,14,5,14,35,40.0,21,20,3,17,13,43,30,0,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,1008,48,223,443,360,67,1008,67,28,41.8,35,52.2,726,5623,2680,87,55,13,54,26,676,120,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,29,"1,861",64,60.8,20.7,22,76,5,7,27,1,0.72,17,32,-15,-0.73,+0.70,19.1,35.7,-16.6,-0.80,+0.03,ga GAB,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,1,0,0,15,26,1,47,13,18,0,0,0,100,16,26,38.1
Skelly Alvero,fr FRA,MF,Lyon,Ligue 1,21,2002,8,6,426,4.7,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,3,27,13,0.21,0.00,0.21,0.21,0.21,0.09,0.00,0.09,0.09,0.09,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,1,9,3,33.3,1.90,0.63,0.11,0.33,22.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,159,193,82.4,2519,738,83,95,87.4,60,75,80.0,12,16,75.0,0,0.0,0.2,0.0,1,17,3,1,27,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,193,190,2,2,1,1,2,0,0,0,0,0,159,1,2,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,12,2.54,7,1,1,2,1,0,0,0.00,0,0,0,0,0,0,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,8,7,5,2,1,2,9,22.2,7,5,1,4,2,10,5,0,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,242,8,43,143,58,6,242,7,4,57.1,2,28.6,182,869,321,3,4,0,8,7,171,13,fr FRA,MF,Lyon,Ligue 1,21,2002,8,426,53,13.9,4.7,6,65,2,2,18,1,0.75,5,9,-4,-0.85,-0.78,6.5,6.8,-0.3,-0.06,+0.02,fr FRA,MF,Lyon,Ligue 1,21,2002,4.7,2,0,0,12,3,0,2,2,7,0,1,0,20,9,7,56.3
Papa Amadou Diallo,sn SEN,FW,Metz,Ligue 1,19,2004,16,9,889,9.9,2,1,3,2,0,0,1,0,2.6,2.6,0.9,3.5,25,30,65,0.20,0.10,0.30,0.20,0.30,0.26,0.09,0.35,0.26,0.35,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,2,13,5,38.5,1.32,0.51,0.15,0.40,14.7,0,0,0,2.6,2.6,0.20,-0.6,-0.6,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,167,257,65.0,2726,899,86,121,71.1,64,98,65.3,12,24,50.0,1,0.9,0.7,+0.1,12,17,6,2,30,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,257,255,2,1,2,0,14,1,0,0,0,0,167,0,7,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,20,2.02,18,0,0,1,0,1,1,0.10,1,0,0,0,0,0,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,18,8,10,7,1,7,21,33.3,14,11,1,10,11,29,16,0,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,405,18,97,177,146,24,405,43,16,37.2,25,58.1,259,1839,806,25,18,5,28,9,236,65,sn SEN,FW,Metz,Ligue 1,19,2004,16,889,56,29.1,9.9,9,78,2,7,26,8,0.81,13,16,-3,-0.30,+0.53,11.6,13.4,-1.7,-0.17,+0.60,sn SEN,FW,Metz,Ligue 1,19,2004,9.9,1,0,0,10,11,4,14,11,8,0,0,0,59,30,36,45.5
Jordan Amavi,fr FRA,DF,Brest,Ligue 1,29,1994,2,1,91,1.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,0,2,1,0.99,0.00,0.99,0.99,0.99,0.10,0.00,0.10,0.10,0.10,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,1,1,1,100.0,0.99,0.99,1.00,1.00,26.9,1,0,0,0.1,0.1,0.10,+0.9,+0.9,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,47,54,87.0,858,247,18,20,90.0,25,29,86.2,4,4,100.0,0,0.0,0.0,0.0,0,2,0,0,2,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,54,43,11,3,0,0,1,8,0,0,0,0,47,0,1,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,1,1,0,1,0,1,3,33.3,2,2,1,1,3,4,2,0,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,67,4,18,42,8,0,67,2,1,50.0,1,50.0,43,290,75,0,1,0,1,1,35,1,fr FRA,DF,Brest,Ligue 1,29,1994,2,91,46,3.0,1.0,1,90,1,1,1,12,2.00,3,0,+3,+2.97,+2.48,1.7,0.9,+0.8,+0.80,+0.55,fr FRA,DF,Brest,Ligue 1,29,1994,1.0,1,0,0,2,0,0,1,3,1,0,0,0,7,1,0,100.0
Kelvin Amian,fr FRA,DF,Nantes,Ligue 1,25,1998,12,11,798,8.9,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.6,12,28,21,0.00,0.11,0.11,0.00,0.11,0.01,0.07,0.07,0.01,0.07,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,0,1,0,0.0,0.11,0.00,0.00,0,22.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,268,350,76.6,4336,1782,142,159,89.3,100,127,78.7,22,45,48.9,1,0.6,0.7,+0.4,5,26,4,2,28,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,350,266,84,8,1,0,14,76,0,0,0,0,268,0,15,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,8,0.90,8,0,0,0,0,0,1,0.11,1,0,0,0,0,0,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,16,7,12,4,0,11,15,73.3,4,6,0,6,7,23,28,0,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,430,34,130,193,107,4,430,7,3,42.9,4,57.1,242,1402,609,12,10,0,11,7,232,21,fr FRA,DF,Nantes,Ligue 1,25,1998,12,798,67,26.1,8.9,11,72,6,1,11,0,0.75,6,17,-11,-1.24,-0.68,9.2,14.6,-5.3,-0.60,-0.20,fr FRA,DF,Nantes,Ligue 1,25,1998,8.9,2,0,0,13,3,0,14,7,7,0,0,0,19,6,4,60.0
Michael Amir Murillo,pa PAN,DF,Marseille,Ligue 1,27,1996,16,10,997,11.1,3,2,5,3,0,0,3,0,0.8,0.8,1.2,2.0,6,35,52,0.27,0.18,0.45,0.27,0.45,0.07,0.11,0.18,0.07,0.18,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,3,6,4,66.7,0.54,0.36,0.50,0.75,16.8,0,0,0,0.8,0.8,0.14,+2.2,+2.2,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,492,602,81.7,8248,2497,220,257,85.6,222,268,82.8,35,54,64.8,2,1.2,1.2,+0.8,7,26,8,2,35,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,602,517,84,13,0,1,16,71,0,0,0,0,492,1,10,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,15,1.35,9,1,1,0,2,2,3,0.27,3,0,0,0,0,0,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,23,11,13,6,4,15,23,65.2,8,9,2,7,11,34,34,2,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,703,44,184,359,169,17,703,19,12,63.2,7,36.8,486,2223,805,6,11,3,9,8,448,52,pa PAN,DF,Marseille,Ligue 1,27,1996,16,997,62,32.6,11.1,10,86,8,6,24,3,1.75,20,12,+8,+0.72,+0.59,19.8,10.0,+9.8,+0.89,+0.47,pa PAN,DF,Marseille,Ligue 1,27,1996,11.1,3,0,0,10,10,6,16,11,11,0,0,0,60,15,11,57.7
Benjamin André,fr FRA,MF,Lille,Ligue 1,32,1990,30,29,"2,570",28.6,4,0,4,4,0,0,8,0,2.6,2.6,1.3,3.9,19,180,37,0.14,0.00,0.14,0.14,0.14,0.09,0.05,0.14,0.09,0.14,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,4,23,9,39.1,0.81,0.32,0.17,0.44,17.0,0,0,0,2.6,2.6,0.11,+1.4,+1.4,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,1598,1919,83.3,26448,7329,751,860,87.3,648,733,88.4,123,199,61.8,0,1.3,2.2,-1.3,19,173,9,2,180,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,1919,1855,58,57,5,19,19,1,0,0,0,0,1598,6,34,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,49,1.72,41,1,0,0,5,2,3,0.11,1,0,0,0,2,0,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,89,49,39,45,5,43,81,53.1,38,34,5,29,35,124,60,0,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,2242,103,496,1461,293,32,2242,23,10,43.5,13,56.5,1701,8056,3343,19,40,1,29,22,1612,37,fr FRA,MF,Lille,Ligue 1,32,1990,30,"2,570",86,84.0,28.6,29,87,23,1,35,0,1.77,39,24,+15,+0.53,-0.03,39.4,25.3,+14.1,+0.49,+0.85,fr FRA,MF,Lille,Ligue 1,32,1990,28.6,8,0,0,51,43,1,19,35,49,0,0,0,195,78,56,58.2
