Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Luis Pavez Muñoz,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,25,25,"2,173",24.1,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,0,15,3,20.0,0.62,0.12,0.00,0.00,0.0,0,0,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,0.0,0.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,25,"2,173",87,80.5,24.1,25,87,22,0,0,0,1.36,29,27,+2,+0.08,-0.26,cl CHI,DF,Unión Española,Primera Division Chile,27,1995,24.1,8,0,0,29,9,2,78,49,25,0.0,0.0,1
Francisco Peña,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,1,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,0,0,0,0,0.00,0.00,0,0,0.0,0,0,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,1,24,24,0.9,0.3,0,0,0,1,24,0,0.00,0,0,0,0.00,+0.44,cl CHI,MF,Deportes Magallanes,Primera Division Chile,19,2003,0.3,1,0,0,2,1,0,1,0,0,0.0,0.0,0
Nicolás Peñailillo,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,11,3,269,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,0.0,0,0,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,11,269,24,10.0,3.0,3,55,0,8,13,1,1.73,4,5,-1,-0.33,-0.41,cl CHI,"MF,DF",La Calera,Primera Division Chile,31,1991,3.0,1,0,0,5,4,1,9,7,5,0.0,0.0,0
Nicolás Peranic,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15,"1,350",90,50.0,15.0,15,90,15,0,0,15,1.27,20,22,-2,-0.13,-0.60,ar ARG,GK,Univ Católica,Primera Division Chile,37,1985,15.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0
Sebastián Pereira,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,10,6,645,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0,4,0,0.0,0.56,0.00,0.00,0,0.0,0,0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,10,645,65,23.9,7.2,6,87,5,4,31,5,1.30,11,12,-1,-0.14,+0.12,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,1,0,0,4,1,0,1,11,7,0.0,0.0,0
Sebastián Pereira,cl CHI,DF,Everton,Primera Division Chile,24,1999,10,7,776,8.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0,4,0,0.0,0.56,0.00,0.00,0,0.0,0,0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,10,645,65,23.9,7.2,6,87,5,4,31,5,1.30,11,12,-1,-0.14,+0.12,cl CHI,DF,Audax Italiano,Primera Division Chile,24,1999,7.2,1,0,0,4,1,0,1,11,7,0.0,0.0,0
César Pérez,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,27,24,"2,090",23.2,6,3,9,5,1,2,7,0,0.26,0.13,0.39,0.22,0.34,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,6,38,18,47.4,1.64,0.78,0.13,0.28,0.0,1,2,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,27,"2,090",77,77.4,23.2,24,84,15,3,26,0,1.37,31,28,+3,+0.13,+0.42,cl CHI,"MF,FW",La Calera,Primera Division Chile,20,2002,23.2,7,0,0,33,31,0,40,18,28,0.0,0.0,0
Sebastián Pérez Kirby,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,23,23,"2,012",22.4,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,0,0,0,0,0.00,0.00,0,0,0.0,0,0,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,23,"2,012",87,74.5,22.4,23,87,22,0,0,0,1.35,28,20,+8,+0.36,+0.88,cl CHI,GK,Unión Española,Primera Division Chile,32,1990,22.4,5,1,1,1,2,0,0,0,0,0.0,0.0,0
Nicola Pérez,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28,28,"2,520",28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28,"2,520",90,93.3,28.0,28,90,28,0,0,2,1.25,30,31,-1,-0.04,+2.46,uy URU,GK,Ñublense,Primera Division Chile,32,1990,28.0,3,0,0,0,9,1,0,0,1,0.0,0.0,0
César Pinares,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,21,18,"1,556",17.3,2,5,7,2,0,0,2,0,0.12,0.29,0.40,0.12,0.40,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,2,29,14,48.3,1.68,0.81,0.07,0.14,0.0,0,0,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,21,"1,556",74,57.6,17.3,18,81,8,3,35,0,1.29,25,26,-1,-0.06,-0.53,cl CHI,"MF,FW",Univ Católica,Primera Division Chile,31,1991,17.3,2,0,0,14,25,1,83,11,19,0.0,0.0,0
Rodrigo Piñeiro,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,21,19,"1,647",18.3,11,3,14,11,0,0,4,0,0.60,0.16,0.77,0.60,0.77,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,11,51,21,41.2,2.79,1.15,0.22,0.52,0.0,0,0,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,21,"1,647",78,61.0,18.3,19,83,10,2,39,0,1.43,32,28,+4,+0.22,+0.22,uy URU,"MF,FW",Unión Española,Primera Division Chile,23,1999,18.3,4,0,0,13,11,2,31,8,13,0.0,0.0,0
Fernando Piñero,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,27,22,"2,055",22.8,3,0,3,3,0,0,7,0,0.13,0.00,0.13,0.13,0.13,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,3,19,9,47.4,0.83,0.39,0.16,0.33,0.0,0,0,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,27,"2,055",76,76.1,22.8,22,89,20,5,19,1,1.04,30,37,-7,-0.31,+0.53,ar ARG,DF,Deportes Magallanes,Primera Division Chile,29,1993,22.8,7,0,0,18,20,0,2,22,19,0.0,0.0,0
Wilson Piñones,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,2,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0,0,0,0,0.00,0.00,0,0,0.0,0,0,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,2,68,34,2.5,0.8,0,0,0,2,34,3,0.00,1,4,-3,-3.97,-3.63,cl CHI,DF,Deportes Copiapó,Primera Division Chile,34,1988,0.8,0,0,0,1,2,0,3,2,1,0.0,0.0,0
Miguel Pinto,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1,90,90,3.3,1.0,1,90,1,0,0,20,0.50,4,3,+1,+1.00,+1.00,cl CHI,GK,Coquimbo Unido,Primera Division Chile,39,1983,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0
Damián Pizarro,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,22,16,"1,503",16.7,6,4,10,5,1,1,4,0,0.36,0.24,0.60,0.30,0.54,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,6,33,16,48.5,1.98,0.96,0.15,0.31,0.0,1,1,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,22,"1,503",68,55.7,16.7,16,79,5,6,41,0,1.91,27,12,+15,+0.90,+0.82,cl CHI,FW,Colo-Colo,Primera Division Chile,17,2005,16.7,4,0,0,26,15,9,9,1,3,0.0,0.0,0
