Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Alessandro Sorrentino,it ITA,GK,Monza,Serie A,21,2002,7,5,548,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,GK,Monza,Serie A,21,2002,6.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,GK,Monza,Serie A,21,2002,6.1,148,193,76.7,3731,2467,35,35,100.0,73,75,97.3,40,83,48.2,0,0.0,0.0,0.0,0,1,0,0,0,it ITA,GK,Monza,Serie A,21,2002,6.1,193,141,52,10,0,0,0,0,0,0,0,0,148,0,0,it ITA,GK,Monza,Serie A,21,2002,6.1,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,it ITA,GK,Monza,Serie A,21,2002,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it ITA,GK,Monza,Serie A,21,2002,6.1,205,174,203,2,0,0,205,1,1,100.0,0,0.0,99,484,301,0,0,0,0,0,102,0,it ITA,GK,Monza,Serie A,21,2002,7,548,78,16.0,6.1,5,90,5,2,49,31,1.00,8,16,-8,-1.31,-1.19,8.1,11.6,-3.5,-0.57,-0.15,it ITA,GK,Monza,Serie A,21,2002,6.1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
Riccardo Sottil,it ITA,FW,Fiorentina,Serie A,24,1999,22,13,"1,103",12.3,2,3,5,2,0,0,1,0,2.6,2.6,2.5,5.1,66,33,139,0.16,0.24,0.41,0.16,0.41,0.21,0.20,0.41,0.21,0.41,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,2,34,13,38.2,2.77,1.06,0.06,0.15,17.0,1,0,0,2.6,2.6,0.08,-0.6,-0.6,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,331,421,78.6,5471,827,161,184,87.5,142,167,85.0,20,35,57.1,3,2.5,2.4,+0.5,13,11,16,7,33,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,421,419,2,1,1,4,46,1,0,0,0,0,331,0,17,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,45,3.67,35,0,4,2,4,0,5,0.41,4,0,1,0,0,0,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,10,5,5,1,4,3,8,37.5,5,12,0,12,2,12,2,0,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,563,3,32,180,361,63,563,52,21,40.4,19,36.5,423,3583,1809,66,39,22,27,24,472,139,it ITA,FW,Fiorentina,Serie A,24,1999,22,"1,103",50,32.3,12.3,13,70,1,9,21,10,1.41,20,12,+8,+0.65,+0.38,18.2,14.4,+3.8,+0.31,+0.32,it ITA,FW,Fiorentina,Serie A,24,1999,12.3,1,0,0,8,34,6,46,2,5,0,0,0,44,7,3,70.0
Matìas Soulé,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,36,36,"3,121",34.7,11,3,14,6,5,6,4,0,10.5,5.7,6.6,12.3,115,198,211,0.32,0.09,0.40,0.17,0.26,0.30,0.19,0.49,0.17,0.36,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,11,77,18,23.4,2.22,0.52,0.08,0.33,22.2,7,5,6,10.5,5.7,0.07,+0.5,+0.3,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,1197,1535,78.0,18531,5372,654,749,87.3,411,521,78.9,89,163,54.6,3,6.6,5.3,-3.6,82,107,78,12,198,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,1535,1387,142,27,23,3,98,32,82,32,15,1,1197,6,33,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,188,5.42,121,25,25,10,4,3,11,0.32,7,2,1,0,0,1,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,41,27,12,14,15,19,40,47.5,21,38,4,34,18,59,9,0,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,2015,18,194,907,947,102,2009,225,102,45.3,101,44.9,1240,8342,3968,115,117,35,98,77,1478,211,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,36,"3,121",87,91.3,34.7,36,87,17,0,0,0,0.89,40,62,-22,-0.63,+0.27,40.1,49.8,-9.7,-0.28,+0.40,ar ARG,"FW,MF",Frosinone,Serie A,20,2003,34.7,4,0,0,18,47,1,98,18,27,0,1,1,175,11,44,20.0
Djed Spence,eng ENG,DF,Genoa,Serie A,22,2000,16,8,859,9.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,17,25,31,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04,eng ENG,DF,Genoa,Serie A,22,2000,9.5,0,2,0,0.0,0.21,0.00,0.00,0,11.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,eng ENG,DF,Genoa,Serie A,22,2000,9.5,272,342,79.5,4216,1253,148,166,89.2,93,127,73.2,19,29,65.5,0,0.3,0.4,-0.3,6,17,9,6,25,eng ENG,DF,Genoa,Serie A,22,2000,9.5,342,275,67,4,0,2,12,63,0,0,0,0,272,0,5,eng ENG,DF,Genoa,Serie A,22,2000,9.5,12,1.26,7,2,1,2,0,0,0,0.00,0,0,0,0,0,0,eng ENG,DF,Genoa,Serie A,22,2000,9.5,16,10,12,4,0,8,10,80.0,2,20,5,15,8,24,28,0,eng ENG,DF,Genoa,Serie A,22,2000,9.5,464,29,154,195,120,14,464,25,11,44.0,9,36.0,220,1324,639,17,15,4,12,16,244,31,eng ENG,DF,Genoa,Serie A,22,2000,16,859,54,25.1,9.5,8,79,6,8,29,2,1.63,10,9,+1,+0.10,+0.14,9.1,11.7,-2.6,-0.27,-0.11,eng ENG,DF,Genoa,Serie A,22,2000,9.5,1,0,0,7,9,1,12,8,10,0,0,0,46,12,14,46.2
Leonardo Spinazzola,it ITA,DF,Roma,Serie A,30,1993,24,15,"1,312",14.6,1,2,3,1,0,0,0,0,0.2,0.2,3.0,3.2,108,52,74,0.07,0.14,0.21,0.07,0.21,0.02,0.21,0.22,0.02,0.22,it ITA,DF,Roma,Serie A,30,1993,14.6,1,8,3,37.5,0.55,0.21,0.13,0.33,23.6,0,0,0,0.2,0.2,0.03,+0.8,+0.8,it ITA,DF,Roma,Serie A,30,1993,14.6,663,849,78.1,11631,3209,300,333,90.1,299,373,80.2,56,102,54.9,2,3.0,3.1,-1.0,27,32,48,21,52,it ITA,DF,Roma,Serie A,30,1993,14.6,849,731,112,8,3,7,84,104,0,0,0,0,663,6,17,it ITA,DF,Roma,Serie A,30,1993,14.6,44,3.02,39,1,3,1,0,0,4,0.27,3,0,1,0,0,0,it ITA,DF,Roma,Serie A,30,1993,14.6,15,7,10,5,0,8,18,44.4,10,8,2,6,3,18,15,0,it ITA,DF,Roma,Serie A,30,1993,14.6,951,30,234,407,319,37,951,43,20,46.5,19,44.2,604,5548,3161,108,61,22,16,4,652,74,it ITA,DF,Roma,Serie A,30,1993,24,"1,312",55,38.4,14.6,15,72,4,9,27,6,1.63,27,18,+9,+0.62,+0.19,20.0,13.8,+6.2,+0.43,+0.29,it ITA,DF,Roma,Serie A,30,1993,14.6,0,0,0,8,6,1,84,3,7,0,0,0,74,6,6,50.0
Marco Sportiello,it ITA,GK,Milan,Serie A,31,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,it ITA,GK,Milan,Serie A,31,1992,7.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,it ITA,GK,Milan,Serie A,31,1992,7.0,213,247,86.2,4909,3500,56,56,100.0,116,118,98.3,41,73,56.2,0,0.0,0.0,0.0,0,5,0,0,0,it ITA,GK,Milan,Serie A,31,1992,7.0,247,220,27,10,0,0,0,0,0,0,0,0,213,0,0,it ITA,GK,Milan,Serie A,31,1992,7.0,2,0.29,2,0,0,0,0,0,1,0.14,1,0,0,0,0,0,it ITA,GK,Milan,Serie A,31,1992,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,it ITA,GK,Milan,Serie A,31,1992,7.0,263,199,260,3,0,0,263,0,0,0,0,0,190,1070,685,0,0,0,0,0,157,0,it ITA,GK,Milan,Serie A,31,1992,7,630,90,18.4,7.0,7,90,7,0,0,19,1.71,16,11,+5,+0.71,0.00,14.2,7.5,+6.7,+0.96,+0.51,it ITA,GK,Milan,Serie A,31,1992,7.0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
Trivante Stewart,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,4,0,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,2,0,6,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,0,2,1,50.0,1.80,0.90,0.00,0.00,22.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,18,27,66.7,266,20,12,13,92.3,5,8,62.5,1,2,50.0,0,0.1,0.0,-0.1,1,0,0,0,0,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,27,21,6,0,0,0,2,0,0,0,0,0,18,0,0,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,3,2.70,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,39,0,2,17,22,6,39,3,2,66.7,1,33.3,13,83,45,2,2,1,3,0,19,6,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,4,100,25,2.9,1.1,0,0,0,4,25,6,0.25,2,6,-4,-3.60,-2.38,1.8,4.2,-2.4,-2.14,-1.01,jm JAM,"FW,MF",Salernitana,Serie A,23,2000,1.1,0,0,0,1,0,0,2,0,0,0,0,0,3,2,6,25.0
Gabriel Strefezza,br BRA,FW,Lecce,Serie A,26,1997,19,13,"1,112",12.4,1,0,1,0,1,1,4,0,2.5,1.7,1.2,2.8,34,54,81,0.08,0.00,0.08,0.00,0.00,0.20,0.09,0.29,0.14,0.23,br BRA,FW,Lecce,Serie A,26,1997,12.4,1,27,5,18.5,2.19,0.40,0.00,0.00,22.8,1,1,1,2.5,1.7,0.06,-1.5,-1.7,br BRA,FW,Lecce,Serie A,26,1997,12.4,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,1.3,-1.2,20,34,20,7,54,br BRA,FW,Lecce,Serie A,26,1997,12.4,412,352,57,19,3,6,42,10,22,7,2,0,300,3,9,br BRA,FW,Lecce,Serie A,26,1997,12.4,41,3.32,30,4,1,3,1,2,2,0.16,1,1,0,0,0,0,br BRA,FW,Lecce,Serie A,26,1997,12.4,24,17,8,7,9,14,20,70.0,6,17,0,17,7,31,11,0,br BRA,FW,Lecce,Serie A,26,1997,12.4,561,11,61,235,278,21,560,35,15,42.9,15,42.9,368,2360,1136,34,37,4,24,24,385,81,br BRA,FW,Lecce,Serie A,26,1997,19,"1,112",59,32.5,12.4,13,75,2,6,22,2,1.05,9,18,-9,-0.73,-0.22,11.9,19.0,-7.1,-0.57,-0.45,br BRA,FW,Lecce,Serie A,26,1997,12.4,4,0,0,20,37,3,42,7,17,0,0,0,51,4,14,22.2
Kevin Strootman,nl NED,MF,Genoa,Serie A,33,1990,27,15,"1,207",13.4,0,2,2,0,0,0,4,0,0.1,0.1,1.3,1.4,13,61,22,0.00,0.15,0.15,0.00,0.15,0.01,0.10,0.10,0.01,0.10,nl NED,MF,Genoa,Serie A,33,1990,13.4,0,1,0,0.0,0.07,0.00,0.00,0,24.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,nl NED,MF,Genoa,Serie A,33,1990,13.4,550,670,82.1,8923,2778,267,310,86.1,218,249,87.6,40,69,58.0,2,1.3,2.2,+0.7,22,47,10,5,61,nl NED,MF,Genoa,Serie A,33,1990,13.4,670,632,37,21,1,1,20,11,5,2,1,0,550,1,9,nl NED,MF,Genoa,Serie A,33,1990,13.4,39,2.91,32,5,0,0,1,1,5,0.37,5,0,0,0,0,0,nl NED,MF,Genoa,Serie A,33,1990,13.4,34,19,13,18,3,15,31,48.4,16,20,6,14,7,41,22,0,nl NED,MF,Genoa,Serie A,33,1990,13.4,779,31,173,459,151,8,779,8,5,62.5,2,25.0,411,1666,806,13,13,0,9,12,523,22,nl NED,MF,Genoa,Serie A,33,1990,27,"1,207",45,35.3,13.4,15,66,2,12,19,3,1.41,16,14,+2,+0.15,+0.23,11.2,13.8,-2.7,-0.20,-0.02,nl NED,MF,Genoa,Serie A,33,1990,13.4,4,0,0,16,6,0,20,7,19,0,0,0,73,7,11,38.9
Isaac Success,ng NGA,"FW,MF",Udinese,Serie A,27,1996,27,9,880,9.8,1,1,2,1,0,1,4,0,2.7,1.9,1.1,3.0,15,17,51,0.10,0.10,0.20,0.10,0.20,0.28,0.11,0.39,0.20,0.31,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,1,18,4,22.2,1.84,0.41,0.06,0.25,16.9,0,0,1,2.7,1.9,0.11,-1.7,-0.9,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,130,204,63.7,1955,467,76,111,68.5,35,47,74.5,11,21,52.4,1,1.1,0.6,-0.1,11,16,4,0,17,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,204,201,2,0,3,3,2,0,0,0,0,0,130,1,9,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,29,2.96,18,0,3,3,5,0,2,0.20,1,0,0,1,0,0,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,6,4,0,5,1,1,3,33.3,2,6,1,5,2,8,11,0,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,332,14,28,159,151,28,331,40,20,50.0,14,35.0,237,1296,409,15,12,5,36,27,288,51,ng NGA,"FW,MF",Udinese,Serie A,27,1996,27,880,33,25.7,9.8,9,62,2,18,18,9,1.00,11,15,-4,-0.41,+0.02,12.0,11.5,+0.5,+0.05,+0.42,ng NGA,"FW,MF",Udinese,Serie A,27,1996,9.8,4,0,0,27,34,1,2,2,4,0,0,0,24,27,31,46.6
Ibrahim Sulemana,gh GHA,MF,Cagliari,Serie A,20,2003,21,16,"1,339",14.9,2,0,2,2,0,0,4,0,0.8,0.8,0.1,0.9,15,27,14,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,2,13,3,23.1,0.87,0.20,0.15,0.67,23.2,0,0,0,0.8,0.8,0.06,+1.2,+1.2,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,361,452,79.9,6464,1260,163,184,88.6,151,172,87.8,42,72,58.3,0,0.1,0.2,-0.1,4,30,2,2,27,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,452,446,3,3,0,8,13,0,0,0,0,0,361,3,10,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,20,1.34,17,0,1,1,1,0,1,0.07,1,0,0,0,0,0,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,36,14,15,15,6,17,27,63.0,10,24,5,19,7,43,23,0,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,617,32,175,338,115,7,617,18,9,50.0,8,44.4,302,1710,691,15,9,1,18,16,330,14,gh GHA,MF,Cagliari,Serie A,20,2003,21,"1,339",64,39.2,14.9,16,73,8,5,33,12,0.86,16,26,-10,-0.67,+0.02,13.6,24.1,-10.6,-0.71,-0.67,gh GHA,MF,Cagliari,Serie A,20,2003,14.9,4,0,0,18,11,1,13,7,14,0,0,0,85,13,19,40.6
Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,32,23,"2,092",23.2,3,5,8,2,1,1,7,0,3.5,2.6,3.6,6.2,46,64,74,0.13,0.22,0.34,0.09,0.30,0.15,0.15,0.31,0.11,0.26,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,3,51,15,29.4,2.19,0.65,0.04,0.13,25.8,4,1,1,3.5,2.6,0.05,-0.5,-0.6,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,416,573,72.6,8181,2111,155,185,83.8,176,210,83.8,70,127,55.1,5,3.6,2.5,+1.4,28,40,22,6,64,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,573,473,97,27,3,15,72,9,29,8,19,0,416,3,23,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,69,2.97,37,13,6,5,5,3,7,0.30,5,1,0,1,0,0,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,42,30,11,22,9,15,47,31.9,32,15,0,15,6,48,8,0,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,845,10,103,412,356,36,844,74,38,51.4,28,37.8,506,3572,1525,46,44,13,57,34,510,74,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,32,"2,092",65,61.2,23.2,23,83,9,9,21,2,0.97,28,34,-6,-0.26,+0.22,25.2,30.0,-4.8,-0.21,+0.19,sk SVK,"MF,FW",Hellas Verona,Serie A,21,2002,23.2,7,0,0,40,56,1,72,6,30,0,0,0,104,5,12,29.4
Mile Svilar,rs SRB,GK,Roma,Serie A,23,1999,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,rs SRB,GK,Roma,Serie A,23,1999,15.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,rs SRB,GK,Roma,Serie A,23,1999,15.0,526,605,86.9,11527,7333,143,143,100.0,297,300,99.0,85,161,52.8,0,0.0,0.0,0.0,1,3,0,0,0,rs SRB,GK,Roma,Serie A,23,1999,15.0,605,492,113,24,0,0,0,0,0,0,0,0,526,0,0,rs SRB,GK,Roma,Serie A,23,1999,15.0,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,rs SRB,GK,Roma,Serie A,23,1999,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,rs SRB,GK,Roma,Serie A,23,1999,15.0,644,549,643,1,0,0,644,1,1,100.0,0,0.0,414,1946,1174,0,0,0,0,0,359,0,rs SRB,GK,Roma,Serie A,23,1999,15,"1,350",90,39.5,15.0,15,90,15,0,0,23,1.67,24,19,+5,+0.33,-0.28,19.7,21.0,-1.3,-0.09,-0.56,rs SRB,GK,Roma,Serie A,23,1999,15.0,1,0,0,0,4,0,0,0,0,0,0,0,19,5,0,100.0
Karol Świderski,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,15,3,504,5.6,2,0,2,2,0,0,0,0,1.7,1.7,0.4,2.2,3,13,19,0.36,0.00,0.36,0.36,0.36,0.31,0.08,0.39,0.31,0.39,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,2,15,6,40.0,2.68,1.07,0.13,0.33,13.7,0,0,0,1.7,1.7,0.12,+0.3,+0.3,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,84,120,70.0,1154,281,45,55,81.8,30,41,73.2,2,5,40.0,0,0.4,0.6,-0.4,8,5,4,1,13,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,120,108,9,0,0,0,3,0,1,0,0,0,84,3,8,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,17,3.04,13,0,1,0,3,0,1,0.18,1,0,0,0,0,0,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,7,3,1,3,3,2,3,66.7,1,6,4,2,1,8,8,0,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,200,6,25,89,88,22,200,11,3,27.3,7,63.6,107,364,126,3,3,2,14,8,124,19,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,15,504,34,14.7,5.6,3,57,0,12,28,0,1.27,7,7,0,0.00,+0.40,5.7,6.7,-1.0,-0.18,+0.12,pl POL,"FW,MF",Hellas Verona,Serie A,26,1997,5.6,0,0,0,6,13,0,3,1,3,0,0,0,22,10,25,28.6
Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,33,1990,35,35,"3,150",35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,pl POL,GK,Juventus,Serie A,33,1990,35.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,pl POL,GK,Juventus,Serie A,33,1990,35.0,780,1006,77.5,22098,15358,121,122,99.2,389,394,98.7,270,486,55.6,0,0.0,0.0,0.0,1,11,0,0,0,pl POL,GK,Juventus,Serie A,33,1990,35.0,1006,771,231,57,0,5,0,0,0,0,0,0,780,4,0,pl POL,GK,Juventus,Serie A,33,1990,35.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,pl POL,GK,Juventus,Serie A,33,1990,35.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,2,pl POL,GK,Juventus,Serie A,33,1990,35.0,1070,855,1062,8,0,0,1070,1,1,100.0,0,0.0,660,4408,2908,0,0,0,1,0,546,0,pl POL,GK,Juventus,Serie A,33,1990,35,"3,150",90,92.1,35.0,35,90,35,0,0,1,1.83,49,30,+19,+0.54,-0.79,50.2,28.6,+21.6,+0.62,-0.36,pl POL,GK,Juventus,Serie A,33,1990,35.0,1,0,0,1,2,0,0,1,0,0,1,0,38,3,1,75.0
Przemysław Szymiński,pl POL,MF,Frosinone,Serie A,29,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,pl POL,MF,Frosinone,Serie A,29,1994,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,pl POL,MF,Frosinone,Serie A,29,1994,0.1,1,2,50.0,9,10,1,1,100.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,pl POL,MF,Frosinone,Serie A,29,1994,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,pl POL,MF,Frosinone,Serie A,29,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,pl POL,MF,Frosinone,Serie A,29,1994,0.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,pl POL,MF,Frosinone,Serie A,29,1994,0.1,3,1,3,0,0,0,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,pl POL,MF,Frosinone,Serie A,29,1994,1,9,9,0.3,0.1,0,0,0,1,9,1,3.00,0,0,0,0.00,+0.66,0.0,0.3,-0.3,-3.12,-2.81,pl POL,MF,Frosinone,Serie A,29,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
